tile_id,category,year,path,thumb,lon,lat,epsg,x0,y0,x1,y1,smod_code,crop_frac,built_frac,open_frac,water_frac,valid_fraction,ndvi_mean,ndbi_mean,n_scenes,mean_scene_cloud_pct,bands,downloaded_utc
32643_81_1079,agriculture,2025,india_tiles/tiles/agriculture/32643_81_1079_2025.tif,india_tiles/thumbs/32643_81_1079.jpg,72.12495662177254,24.951105133579865,32643,207360,2762240,209920,2764800,11,0.9759,0.0016,0.0007,0,1.0,0.2603,0.0555,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:04:29+00:00
32644_123_559,city_structures,2025,india_tiles/tiles/city_structures/32644_123_559_2025.tif,india_tiles/thumbs/32644_123_559.jpg,79.3133291413244,12.954331027891332,32644,314880,1431040,317440,1433600,30,0.1961,0.3791,0.028,0.006,1.0,0.3851,-0.018,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:04:29+00:00
32643_113_1222,open_land,2025,india_tiles/tiles/open_land/32643_113_1222_2025.tif,india_tiles/thumbs/32643_113_1222.jpg,72.8599786131791,28.28534495070108,32643,289280,3128320,291840,3130880,11,0.1381,0.0009,0.7741,0.0007,1.0,0.1776,0.0575,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:04:33+00:00
32645_210_1089,urban_areas,2025,india_tiles/tiles/urban_areas/32645_210_1089_2025.tif,india_tiles/thumbs/32645_210_1089.jpg,87.39670101693532,25.228281624249504,32645,537600,2787840,540160,2790400,21,0.6856,0.112,0.0447,0.0069,1.0,0.4191,-0.0411,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:04:34+00:00
32642_265_1153,open_land,2025,india_tiles/tiles/open_land/32642_265_1153_2025.tif,india_tiles/thumbs/32642_265_1153.jpg,70.807464078534,26.693809122084787,32642,678400,2951680,680960,2954240,11,0.0578,0,0.714,0.0004,1.0,0.1531,0.0956,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:04:34+00:00
32643_285_893,agriculture,2025,india_tiles/tiles/agriculture/32643_285_893_2025.tif,india_tiles/thumbs/32643_285_893.jpg,77.22098879602946,20.67069715015391,32643,729600,2286080,732160,2288640,11,0.9587,0.0086,0.0159,0,1.0,0.3571,-0.0275,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:04:35+00:00
32643_170_1271,agriculture,2025,india_tiles/tiles/agriculture/32643_170_1271_2025.tif,india_tiles/thumbs/32643_170_1271.jpg,74.34002916293385,29.43375466790797,32643,435200,3253760,437760,3256320,11,0.8733,0.0259,0.0342,0,1.0,0.4013,-0.0775,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:04:35+00:00
32643_262_535,urban_areas,2025,india_tiles/tiles/urban_areas/32643_262_535_2025.tif,india_tiles/thumbs/32643_262_535.jpg,76.57581121965532,12.407310133940646,32643,670720,1369600,673280,1372160,21,0.2293,0.1288,0.4033,0,1.0,0.3959,0.0409,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:04:35+00:00
32644_111_884,agriculture,2025,india_tiles/tiles/agriculture/32644_111_884_2025.tif,india_tiles/thumbs/32644_111_884.jpg,78.94545748883735,20.471645208710974,32644,284160,2263040,286720,2265600,11,0.9629,0.0093,0.0145,0,1.0,0.4082,-0.0104,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:04:36+00:00
32643_175_1143,agriculture,2025,india_tiles/tiles/agriculture/32643_175_1143_2025.tif,india_tiles/thumbs/32643_175_1143.jpg,74.4846557809591,26.474378267053076,32643,448000,2926080,450560,2928640,11,0.8664,0.0244,0.0698,0,1.0,0.3725,0.0021,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:04:36+00:00
32645_134_1014,urban_areas,2025,india_tiles/tiles/urban_areas/32645_134_1014_2025.tif,india_tiles/thumbs/32645_134_1014.jpg,85.46784528907624,23.468389430146097,32645,343040,2595840,345600,2598400,23,0.468,0.1042,0.2711,0.0057,1.0,0.3801,0.0266,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:04:37+00:00
32643_273_1444,open_land,2025,india_tiles/tiles/open_land/32643_273_1444_2025.tif,india_tiles/thumbs/32643_273_1444.jpg,77.15670896316568,33.39427657431101,32643,698880,3696640,701440,3699200,11,0,0,0.8959,0.001,1.0,-0.016,-0.5429,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:04:38+00:00
32643_298_1491,open_land,2025,india_tiles/tiles/open_land/32643_298_1491_2025.tif,india_tiles/thumbs/32643_298_1491.jpg,77.88448332976166,34.47958846189371,32643,762880,3816960,765440,3819520,11,0,0,0.7656,0,1.0,-0.0048,-0.4739,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:04:38+00:00
32643_241_1486,open_land,2025,india_tiles/tiles/open_land/32643_241_1486_2025.tif,india_tiles/thumbs/32643_241_1486.jpg,76.28277571365636,34.39257031637883,32643,616960,3804160,619520,3806720,11,0.0012,0.0014,0.996,0,1.0,0.0905,-0.0135,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:04:39+00:00
32644_150_1122,agriculture,2025,india_tiles/tiles/agriculture/32644_150_1122_2025.tif,india_tiles/thumbs/32644_150_1122.jpg,79.86462567970304,25.98544788562549,32644,384000,2872320,386560,2874880,11,0.9387,0.0322,0.0218,0,1.0,0.4055,-0.0837,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:04:39+00:00
32643_293_706,urban_areas,2025,india_tiles/tiles/urban_areas/32643_293_706_2025.tif,india_tiles/thumbs/32643_293_706.jpg,77.34275758514818,16.345432669567927,32643,750080,1807360,752640,1809920,23,0.6905,0.1605,0.0165,0.0007,1.0,0.3316,0.033,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:04:40+00:00
32644_193_706,agriculture,2025,india_tiles/tiles/agriculture/32644_193_706_2025.tif,india_tiles/thumbs/32644_193_706.jpg,80.94978183746058,16.36186553476701,32644,494080,1807360,496640,1809920,11,0.886,0.032,0.0002,0.0023,1.0,0.4014,-0.0801,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:04:40+00:00
32643_197_1227,agriculture,2025,india_tiles/tiles/agriculture/32643_197_1227_2025.tif,india_tiles/thumbs/32643_197_1227.jpg,75.0640632832977,28.412710503511423,32643,504320,3141120,506880,3143680,11,0.9138,0.0084,0.0145,0,1.0,0.1893,0.1094,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:04:41+00:00
32643_298_1253,city_structures,2025,india_tiles/tiles/city_structures/32643_298_1253_2025.tif,india_tiles/thumbs/32643_298_1253.jpg,77.72070792145294,28.973813317983904,32643,762880,3207680,765440,3210240,30,0.0054,0.8731,0.0249,0,1.0,0.2029,0.0484,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:04:41+00:00
32643_226_977,urban_areas,2025,india_tiles/tiles/urban_areas/32643_226_977_2025.tif,india_tiles/thumbs/32643_226_977.jpg,75.77163782228214,22.61683942760713,32643,578560,2501120,581120,2503680,21,0.7126,0.1265,0.1124,0,1.0,0.3813,-0.0771,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:04:42+00:00
32643_119_819,urban_areas,2025,india_tiles/tiles/urban_areas/32643_119_819_2025.tif,india_tiles/thumbs/32643_119_819.jpg,73.15493923834629,18.957025100290686,32643,304640,2096640,307200,2099200,21,0.5174,0.1452,0.0333,0.0019,1.0,0.358,0.0031,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:04:43+00:00
32643_218_1453,open_land,2025,india_tiles/tiles/open_land/32643_218_1453_2025.tif,india_tiles/thumbs/32643_218_1453.jpg,75.64370730612205,33.62826455307971,32643,558080,3719680,560640,3722240,11,0,0,0.7753,0,1.0,0.1529,-0.4914,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:04:43+00:00
32645_99_1098,urban_areas,2025,india_tiles/tiles/urban_areas/32645_99_1098_2025.tif,india_tiles/thumbs/32645_99_1098.jpg,84.55002958190492,25.396384020214608,32645,253440,2810880,256000,2813440,21,0.6779,0.1225,0.065,0,1.0,0.4535,-0.0906,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:04:44+00:00
32642_285_1170,open_land,2025,india_tiles/tiles/open_land/32642_285_1170_2025.tif,india_tiles/thumbs/32642_285_1170.jpg,71.32331725513875,27.082426962924295,32642,729600,2995200,732160,2997760,11,0.0051,0,0.9934,0,1.0,0.1832,0.0571,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:04:45+00:00
32642_235_1157,open_land,2025,india_tiles/tiles/open_land/32642_235_1157_2025.tif,india_tiles/thumbs/32642_235_1157.jpg,70.03311407873527,26.79513889434426,32642,601600,2961920,604160,2964480,11,0,0,1,0,1.0,0.1181,0.0824,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:04:45+00:00
32644_75_504,city_structures,2025,india_tiles/tiles/city_structures/32644_75_504_2025.tif,india_tiles/thumbs/32644_75_504.jpg,78.19381552813711,11.665040486839425,32644,192000,1290240,194560,1292800,30,0.0688,0.5421,0.0845,0.0005,1.0,0.3609,-0.0185,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:04:45+00:00
32643_220_1130,agriculture,2025,india_tiles/tiles/agriculture/32643_220_1130_2025.tif,india_tiles/thumbs/32643_220_1130.jpg,75.6404023027516,26.162384419285367,32643,563200,2892800,565760,2895360,11,0.8883,0.0048,0.0883,0.0024,1.0,0.4197,-0.0043,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:04:45+00:00
32643_232_851,agriculture,2025,india_tiles/tiles/agriculture/32643_232_851_2025.tif,india_tiles/thumbs/32643_232_851.jpg,75.9140981813126,19.717789987844473,32643,593920,2178560,596480,2181120,11,0.8284,0.0185,0.0561,0.0177,1.0,0.3687,-0.0495,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:04:46+00:00
32644_79_804,urban_areas,2025,india_tiles/tiles/urban_areas/32644_79_804_2025.tif,india_tiles/thumbs/32644_79_804.jpg,78.19835570128689,18.610162093778946,32644,202240,2058240,204800,2060800,23,0.724,0.1036,0.1208,0.0161,1.0,0.425,-0.0902,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:04:47+00:00
32643_153_1252,open_land,2025,india_tiles/tiles/open_land/32643_153_1252_2025.tif,india_tiles/thumbs/32643_153_1252.jpg,73.91295387132304,28.99083429822275,32643,391680,3205120,394240,3207680,11,0.0269,0.0032,0.9164,0,1.0,0.158,0.0797,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:04:47+00:00
32643_310_711,agriculture,2025,india_tiles/tiles/agriculture/32643_310_711_2025.tif,india_tiles/thumbs/32643_310_711.jpg,77.76010881586396,16.460473839278027,32643,793600,1820160,796160,1822720,11,0.9894,0.0008,0.0026,0.0026,1.0,0.291,0.1589,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:04:49+00:00
32644_75_807,city_structures,2025,india_tiles/tiles/city_structures/32644_75_807_2025.tif,india_tiles/thumbs/32644_75_807.jpg,78.10368888384974,18.67621029045955,32644,192000,2065920,194560,2068480,30,0.0537,0.8629,0.0313,0,1.0,0.2218,0.0751,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:04:49+00:00
32644_119_1406,open_land,2021,india_tiles/tiles/open_land/32644_119_1406_2021.tif,,78.93939749123595,32.52970173427461,32644,304640,3599360,307200,3601920,11,0,0,0.9811,0.0175,1.0,0.0317,-0.0799,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:04:51+00:00
32643_209_859,city_structures,2025,india_tiles/tiles/city_structures/32643_209_859_2025.tif,india_tiles/thumbs/32643_209_859.jpg,75.34359458154007,19.891634353357382,32643,535040,2199040,537600,2201600,30,0.0788,0.7376,0.027,0.0005,1.0,0.2558,-0.0004,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:04:51+00:00
32643_206_1147,agriculture,2025,india_tiles/tiles/agriculture/32643_206_1147_2025.tif,india_tiles/thumbs/32643_206_1147.jpg,75.29179280062051,26.567194934360376,32643,527360,2936320,529920,2938880,11,0.8334,0.0052,0.1399,0,1.0,0.3642,-0.0246,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:04:51+00:00
32643_210_1471,open_land,2025,india_tiles/tiles/open_land/32643_210_1471_2025.tif,india_tiles/thumbs/32643_210_1471.jpg,75.40771220556162,34.053523800477606,32643,537600,3765760,540160,3768320,11,0,0,0.7067,0.0012,1.0,0.1145,-0.4878,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:04:51+00:00
32643_282_1232,city_structures,2025,india_tiles/tiles/city_structures/32643_282_1232_2025.tif,india_tiles/thumbs/32643_282_1232.jpg,77.28868277524626,28.50614877967637,32643,721920,3153920,724480,3156480,30,0.0648,0.4801,0.0502,0,1.0,0.3585,-0.0382,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:04:54+00:00
32643_288_639,agriculture,2025,india_tiles/tiles/agriculture/32643_288_639_2025.tif,india_tiles/thumbs/32643_288_639.jpg,77.22575004119199,14.78663282864147,32643,737280,1635840,739840,1638400,11,0.9877,0.0014,0.0033,0,1.0,0.2646,0.1462,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:04:54+00:00
32644_86_1182,urban_areas,2021,india_tiles/tiles/urban_areas/32644_86_1182_2021.tif,,78.18816385303687,27.33614848771917,32644,220160,3025920,222720,3028480,22,0.7957,0.1148,0.0618,0.0027,1.0,0.3465,-0.0393,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:04:54+00:00
32643_213_1079,open_land,2025,india_tiles/tiles/open_land/32643_213_1079_2025.tif,india_tiles/thumbs/32643_213_1079.jpg,75.4558895111997,24.984689608021505,32643,545280,2762240,547840,2764800,11,0.124,0,0.7385,0,1.0,0.3701,0.1124,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:04:55+00:00
32643_228_1338,urban_areas,2025,india_tiles/tiles/urban_areas/32643_228_1338_2025.tif,india_tiles/thumbs/32643_228_1338.jpg,75.88522740661234,30.964119909677724,32643,583680,3425280,586240,3427840,21,0.7765,0.1082,0.061,0,1.0,0.3773,-0.0711,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:04:55+00:00
32643_321_455,urban_areas,2025,india_tiles/tiles/urban_areas/32643_321_455_2025.tif,india_tiles/thumbs/32643_321_455.jpg,77.95641801639627,10.532690895771239,32643,821760,1164800,824320,1167360,23,0.1851,0.3024,0.3951,0,1.0,0.3421,0.0545,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:04:56+00:00
32643_279_955,agriculture,2025,india_tiles/tiles/agriculture/32643_279_955_2025.tif,india_tiles/thumbs/32643_279_955.jpg,77.08865549074334,22.11686833277969,32643,714240,2444800,716800,2447360,11,0.9033,0.0263,0.0056,0,1.0,0.4928,-0.1349,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:04:56+00:00
32644_105_1426,open_land,2025,india_tiles/tiles/open_land/32644_105_1426_2025.tif,india_tiles/thumbs/32644_105_1426.jpg,78.54240363010545,32.97888225492947,32644,268800,3650560,271360,3653120,11,0,0,0.9836,0,1.0,0.0409,-0.0492,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:04:57+00:00
32644_118_1414,open_land,2025,india_tiles/tiles/open_land/32644_118_1414_2025.tif,india_tiles/thumbs/32644_118_1414.jpg,78.89463629126553,32.71099873159389,32644,302080,3619840,304640,3622400,11,0,0,0.9998,0,1.0,0.0756,0.1176,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:04:58+00:00
32643_169_944,open_land,2025,india_tiles/tiles/open_land/32643_169_944_2025.tif,india_tiles/thumbs/32643_169_944.jpg,74.361021740678,21.867136615064577,32643,432640,2416640,435200,2419200,12,0.0573,0,0.8506,0,1.0,0.3426,0.0725,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:04:58+00:00
32644_95_465,urban_areas,2025,india_tiles/tiles/urban_areas/32644_95_465_2025.tif,india_tiles/thumbs/32644_95_465.jpg,78.65952396771489,10.768799312610135,32644,243200,1190400,245760,1192960,21,0.1191,0.3195,0.0223,0.0005,1.0,0.4226,-0.0516,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:04:58+00:00
32644_128_1412,open_land,2025,india_tiles/tiles/open_land/32644_128_1412_2025.tif,india_tiles/thumbs/32644_128_1412.jpg,79.18172573355422,32.667820203520606,32644,327680,3614720,330240,3617280,11,0,0,0.9992,0,1.0,0.0726,0.0816,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:04:59+00:00
32643_244_953,agriculture,2025,india_tiles/tiles/agriculture/32643_244_953_2025.tif,india_tiles/thumbs/32643_244_953.jpg,76.22464151953697,22.066908587155176,32643,624640,2439680,627200,2442240,11,0.7818,0.0034,0.2115,0,1.0,0.4113,-0.0712,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:05:00+00:00
32644_132_736,agriculture,2025,india_tiles/tiles/agriculture/32644_132_736_2025.tif,india_tiles/thumbs/32644_132_736.jpg,79.48969434639352,17.052530171187815,32644,337920,1884160,340480,1886720,11,0.8399,0.0004,0.0783,0.0478,1.0,0.4571,-0.121,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:05:00+00:00
32643_304_1128,open_land,2025,india_tiles/tiles/open_land/32643_304_1128_2025.tif,india_tiles/thumbs/32643_304_1128.jpg,77.80292182255664,26.103394295257438,32643,778240,2887680,780800,2890240,11,0.0033,0.0002,0.7302,0,1.0,0.4194,0.1178,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:05:01+00:00
32643_260_810,agriculture,2025,india_tiles/tiles/agriculture/32643_260_810_2025.tif,india_tiles/thumbs/32643_260_810.jpg,76.58161476187001,18.767042594012096,32643,665600,2073600,668160,2076160,11,0.7363,0.0104,0.1078,0.0146,1.0,0.3025,0.0265,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:05:01+00:00
32645_251_972,city_structures,2025,india_tiles/tiles/city_structures/32645_251_972_2025.tif,india_tiles/thumbs/32645_251_972.jpg,88.40348669046483,22.508454243403428,32645,642560,2488320,645120,2490880,30,0.0321,0.7229,0.0193,0.0098,1.0,0.3368,-0.0455,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:05:01+00:00
32642_284_1065,open_land,2025,india_tiles/tiles/open_land/32642_284_1065_2025.tif,india_tiles/thumbs/32642_284_1065.jpg,71.2569027907037,24.65738870049849,32642,727040,2726400,729600,2728960,11,0.0066,0,0.9799,0,1.0,0.0672,0.0889,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:05:02+00:00
32644_119_1406,open_land,2025,india_tiles/tiles/open_land/32644_119_1406_2025.tif,india_tiles/thumbs/32644_119_1406.jpg,78.93939749123595,32.52970173427461,32644,304640,3599360,307200,3601920,11,0,0,0.9811,0.0175,1.0,0.055,0.0079,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:05:02+00:00
32642_237_1161,open_land,2025,india_tiles/tiles/open_land/32642_237_1161_2025.tif,india_tiles/thumbs/32642_237_1161.jpg,70.09767490001389,26.879606594659812,32642,606720,2972160,609280,2974720,11,0,0,0.9978,0,1.0,0.1111,0.093,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:05:03+00:00
32644_164_746,agriculture,2025,india_tiles/tiles/agriculture/32644_164_746_2025.tif,india_tiles/thumbs/32644_164_746.jpg,80.26724037950903,17.274734640507877,32644,419840,1909760,422400,1912320,11,0.7622,0.0132,0.0228,0.0002,1.0,0.4758,-0.0343,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:05:04+00:00
32643_286_678,agriculture,2025,india_tiles/tiles/agriculture/32643_286_678_2025.tif,india_tiles/thumbs/32643_286_678.jpg,77.18939102444048,15.704956666848947,32643,732160,1735680,734720,1738240,11,0.9429,0,0.0056,0,1.0,0.363,0.0978,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:05:04+00:00
32643_279_1241,city_structures,2025,india_tiles/tiles/city_structures/32643_279_1241_2025.tif,india_tiles/thumbs/32643_279_1241.jpg,77.19799911806678,28.71012313969374,32643,714240,3176960,716800,3179520,30,0.0887,0.4532,0.0857,0.0065,1.0,0.3796,-0.0829,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:05:05+00:00
32644_203_1099,agriculture,2025,india_tiles/tiles/agriculture/32644_203_1099_2025.tif,india_tiles/thumbs/32644_203_1099.jpg,81.20291871326474,25.44683204995418,32644,519680,2813440,522240,2816000,11,0.726,0.0278,0.135,0.0077,1.0,0.404,-0.0824,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:05:05+00:00
32645_210_1022,agriculture,2025,india_tiles/tiles/agriculture/32645_210_1022_2025.tif,india_tiles/thumbs/32645_210_1022.jpg,87.38536357267742,23.677418602221554,32645,537600,2616320,540160,2618880,11,0.8861,0.0277,0.029,0.0015,1.0,0.3765,0.0495,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:05:05+00:00
32643_282_1426,open_land,2025,india_tiles/tiles/open_land/32643_282_1426_2025.tif,india_tiles/thumbs/32643_282_1426.jpg,77.40116970351937,32.98752874891833,32643,721920,3650560,724480,3653120,11,0,0,0.7387,0.0107,1.0,0.0127,-0.4207,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:05:06+00:00
32642_255_1152,open_land,2025,india_tiles/tiles/open_land/32642_255_1152_2025.tif,india_tiles/thumbs/32642_255_1152.jpg,70.55491354625474,26.67692415313272,32642,652800,2949120,655360,2951680,11,0.0057,0,0.9927,0,1.0,0.1557,0.094,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:05:06+00:00
32643_302_574,city_structures,2025,india_tiles/tiles/city_structures/32643_302_574_2025.tif,india_tiles/thumbs/32643_302_574.jpg,77.54202536268198,13.281128445277686,32643,773120,1469440,775680,1472000,30,0.3242,0.4998,0.0434,0,1.0,0.3086,0.0565,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:05:07+00:00
32642_225_1163,open_land,2021,india_tiles/tiles/open_land/32642_225_1163_2021.tif,,69.781887801776,26.921849418154714,32642,576000,2977280,578560,2979840,11,0,0,0.9558,0,1.0,0.068,0.1156,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:05:08+00:00
32643_268_1100,open_land,2025,india_tiles/tiles/open_land/32643_268_1100_2025.tif,india_tiles/thumbs/32643_268_1100.jpg,76.85211649476688,25.463649842411265,32643,686080,2816000,688640,2818560,11,0.0624,0,0.8834,0,1.0,0.38,0.1511,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:05:09+00:00
32643_285_1240,city_structures,2025,india_tiles/tiles/city_structures/32643_285_1240_2025.tif,india_tiles/thumbs/32643_285_1240.jpg,77.37025658326613,28.684618131849422,32643,729600,3174400,732160,3176960,30,0.009,0.7396,0.0417,0,1.0,0.2769,-0.0196,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:05:10+00:00
32646_284_1182,urban_areas,2025,india_tiles/tiles/urban_areas/32646_284_1182_2025.tif,india_tiles/thumbs/32646_284_1182.jpg,95.29583889095564,27.34460965230141,32646,727040,3025920,729600,3028480,21,0.1891,0.2497,0.0143,0,1.0,0.5473,-0.0842,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:05:10+00:00
32644_218_1057,urban_areas,2025,india_tiles/tiles/urban_areas/32644_218_1057_2025.tif,india_tiles/thumbs/32644_218_1057.jpg,81.57746610684015,24.472901467028787,32644,558080,2705920,560640,2708480,22,0.0135,0.3113,0.6752,0,1.0,0.1644,0.2699,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:05:11+00:00
32643_297_1422,open_land,2025,india_tiles/tiles/open_land/32643_297_1422_2025.tif,india_tiles/thumbs/32643_297_1422.jpg,77.78938779980365,32.883791872765805,32643,760320,3640320,762880,3642880,11,0,0,0.9892,0,1.0,-0.0029,-0.4847,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:05:11+00:00
32644_115_794,agriculture,2025,india_tiles/tiles/agriculture/32644_115_794_2025.tif,india_tiles/thumbs/32644_115_794.jpg,79.06297331935073,18.3873213609296,32644,294400,2032640,296960,2035200,11,0.7405,0.0082,0.1782,0.0182,1.0,0.4753,-0.1105,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T07:05:12+00:00
